transaction_id,customer_id,store_id,transaction_date,total_amount,is_duplicate
1382,281,8,2025-01-01,1941.23,False
1383,105,14,2025-01-05,14382.81,False
1384,145,46,2025-01-07,5384.71,False
1385,73,20,2025-01-05,4392.36,False
1386,52,9,2025-01-01,13405.2,False
1387,109,25,2025-01-01,7166.89,False
1388,722,39,2025-01-05,1474.57,False
1389,457,40,2025-01-03,9516.17,False
1390,731,49,2025-01-06,4824.12,False
1391,945,49,2025-01-07,12177.64,False
1392,833,45,2025-01-04,7092.29,False
1393,660,46,2025-01-07,1639.49,False
1394,230,10,2025-01-07,7087.87,False
1395,373,26,2025-01-02,13456.37,False
1396,808,21,2025-01-04,10554.3,False
1397,116,23,2025-01-04,7415.1,False
1398,787,23,2025-01-05,7026.38,False
1399,416,46,2025-01-07,8705.24,False
1400,73,20,2025-01-05,1783.32,False
1401,245,40,2025-01-02,7022.43,False
1402,394,5,2025-01-03,8309.65,False
1403,442,28,2025-01-05,3281.92,False
1404,242,12,2025-01-06,11852.44,False
1405,729,37,2025-01-07,10110.16,False
1406,475,21,2025-01-05,7402.13,False
1407,316,26,2025-01-01,1645.28,False
1408,611,50,2025-01-07,9054.24,False
1409,677,4,2025-01-01,5807.88,False
1410,595,49,2025-01-06,3420.65,False
1411,677,10,2025-01-04,12185.62,False
1412,592,29,2025-01-02,8062.59,False
1413,307,37,2025-01-07,3243.79,False
1414,966,28,2025-01-06,13715.42,False
1415,92,38,2025-01-01,14742.19,False
1416,868,9,2025-01-07,9250.06,False
1417,563,4,2025-01-01,4553.93,False
1418,368,8,2025-01-07,10609.64,False
1419,443,45,2025-01-05,0.0,False
1420,392,26,2025-01-04,6035.17,False
1421,178,31,2025-01-02,6640.81,False
1422,947,24,2025-01-07,2985.76,False
1423,894,43,2025-01-02,6375.09,False
1424,17,10,2025-01-06,2187.31,False
1425,999,9,2025-01-01,13296.35,False
1426,881,30,2025-01-07,2230.86,False
1427,639,12,2025-01-04,10491.78,False
1428,461,25,2025-01-03,7739.34,False
1429,8,37,2025-01-04,3540.97,False
1430,514,18,2025-01-04,12732.7,False
1431,35,3,2025-01-05,13913.15,False
1432,595,31,2025-01-06,7352.37,False
1433,540,49,2025-01-07,1384.93,False
1434,536,40,2025-01-01,4335.42,False
1435,680,43,2025-01-01,3829.42,False
1436,594,20,2025-01-05,10324.3,False
1437,798,1,2025-01-04,981.06,False
1438,588,47,2025-01-03,6919.71,False
1439,818,19,2025-01-03,6431.04,False
1440,612,48,2025-01-03,2679.12,False
1441,63,41,2025-01-04,10959.18,False
1442,673,19,2025-01-07,8756.49,False
1443,497,6,2025-01-02,0.0,False
1444,285,17,2025-01-02,7682.82,False
1445,264,1,2025-01-06,9313.81,False
1446,606,48,2025-01-02,1850.93,False
1447,180,17,2025-01-07,9955.5,False
1448,819,34,2025-01-07,10571.47,False
1449,991,10,2025-01-05,689.74,False
1450,508,49,2025-01-04,14022.34,False
1451,451,47,2025-01-06,11601.44,False
1452,863,23,2025-01-01,2675.79,False
1453,119,4,2025-01-02,9705.46,False
1454,488,48,2025-01-07,7067.42,False
1455,700,46,2025-01-04,13852.4,False
1456,892,28,2025-01-01,7223.93,False
1457,392,44,2025-01-03,4474.12,False
1458,43,7,2025-01-05,14434.09,False
1459,443,40,2025-01-06,9633.88,False
1460,274,7,2025-01-03,12903.66,False
1461,792,44,2025-01-06,9884.28,False
1462,789,13,2025-01-05,3778.6,False
1463,185,21,2025-01-05,5193.62,False
1464,70,1,2025-01-04,356.55,False
1465,457,23,2025-01-02,1645.94,False
1466,35,2,2025-01-05,10933.71,False
1467,673,14,2025-01-05,1560.73,False
1468,123,6,2025-01-07,9643.63,False
1469,783,42,2025-01-05,9149.35,False
1470,114,45,2025-01-02,12087.36,False
1471,959,5,2025-01-06,3949.37,False
1472,788,28,2025-01-06,6910.97,False
1473,332,17,2025-01-02,13570.19,False
1474,64,25,2025-01-04,11754.82,False
1475,979,17,2025-01-02,5123.29,False
1476,951,13,2025-01-05,6720.51,False
1477,112,10,2025-01-05,6010.99,False
1478,659,7,2025-01-04,11576.87,False
1479,75,5,2025-01-05,10787.92,False
1480,20,32,2025-01-02,10967.67,False
1481,39,43,2025-01-04,9862.41,False
1482,927,26,2025-01-05,4143.26,False
1483,790,32,2025-01-04,254.82,False
1484,800,5,2025-01-05,6653.65,False
1485,706,50,2025-01-04,3542.53,False
1486,368,22,2025-01-06,1993.81,False
1487,982,42,2025-01-01,4681.86,False
1488,349,6,2025-01-07,5607.26,False
1489,664,13,2025-01-02,7002.66,False
1490,677,13,2025-01-03,8406.24,False
1491,646,45,2025-01-03,10499.06,False
1492,449,48,2025-01-02,7400.25,False
1493,738,38,2025-01-02,2271.16,False
1494,554,42,2025-01-03,7440.64,False
1495,832,29,2025-01-01,7595.33,False
1496,807,47,2025-01-01,748.23,False
1497,670,43,2025-01-05,6201.52,False
1498,896,35,2025-01-02,6983.88,False
1499,74,3,2025-01-06,11167.56,False
1500,483,40,2025-01-01,2295.54,False
1501,15,12,2025-01-06,3791.7,False
1502,813,7,2025-01-04,939.38,False
1503,66,7,2025-01-01,9246.14,False
1504,226,5,2025-01-07,7557.72,False
1505,856,48,2025-01-06,3199.09,False
1506,701,37,2025-01-05,6149.73,False
1507,813,14,2025-01-07,2232.48,False
1508,65,8,2025-01-03,874.68,False
1509,714,24,2025-01-05,2290.3,False
1510,596,3,2025-01-02,2642.09,False
1511,628,25,2025-01-07,1679.52,False
1512,83,1,2025-01-01,2534.75,False
1513,668,38,2025-01-03,2855.31,False
1514,792,31,2025-01-06,6360.09,False
1515,278,34,2025-01-04,2078.01,False
1516,626,45,2025-01-01,6298.06,False
1517,627,6,2025-01-06,9024.83,False
1518,429,1,2025-01-05,12431.96,False
1519,543,7,2025-01-05,3687.46,False
1520,553,33,2025-01-02,5556.14,False
1521,214,18,2025-01-01,7070.4,False
1522,702,31,2025-01-04,3067.04,False
1523,45,4,2025-01-06,2809.59,False
1524,258,22,2025-01-05,5590.06,False
1525,45,7,2025-01-06,12116.27,False
1526,162,2,2025-01-04,976.36,False
1527,241,47,2025-01-04,7820.58,False
1528,204,48,2025-01-06,8972.06,False
1529,113,21,2025-01-02,13495.92,False
1530,891,13,2025-01-04,1651.35,False
1531,600,32,2025-01-01,13392.2,False
1532,951,40,2025-01-04,13379.23,False
1533,469,47,2025-01-02,2835.3,False
1534,208,22,2025-01-02,9553.91,False
1535,288,9,2025-01-01,675.0,False
1536,176,49,2025-01-03,12804.44,False
1537,161,41,2025-01-05,3453.83,False
1538,567,15,2025-01-01,13602.56,False
1539,883,14,2025-01-05,6293.1,False
1540,15,47,2025-01-04,7207.64,False
1541,336,28,2025-01-05,11095.45,False
1542,969,10,2025-01-05,3491.62,False
1543,46,3,2025-01-04,13494.13,False
1544,436,34,2025-01-04,11055.45,False
1545,842,7,2025-01-04,7293.19,False
1546,772,1,2025-01-06,7530.22,False
1547,136,23,2025-01-03,11030.44,False
1548,17,31,2025-01-06,3738.12,False
1549,879,37,2025-01-06,4711.58,False
1550,475,50,2025-01-02,8838.17,False
1551,809,24,2025-01-06,13138.15,False
1552,882,41,2025-01-01,7071.58,False
1553,544,3,2025-01-03,5896.21,False
1554,969,40,2025-01-05,6503.35,False
1555,702,6,2025-01-05,8713.39,False
1556,57,33,2025-01-06,13236.54,False
1557,393,24,2025-01-04,5587.06,False
1558,180,42,2025-01-05,9363.18,False
1559,793,14,2025-01-02,10632.13,False
1560,117,42,2025-01-04,14722.52,False
1561,893,45,2025-01-02,11113.22,False
1562,329,23,2025-01-03,11346.97,False
1563,56,5,2025-01-03,7652.78,False
1564,540,8,2025-01-04,5309.35,False
1565,546,19,2025-01-04,10705.41,False
1566,969,45,2025-01-07,9390.08,False
1567,193,30,2025-01-01,14675.65,False
1568,296,5,2025-01-01,1386.52,False
1569,152,32,2025-01-02,2638.54,False
1570,643,2,2025-01-03,13149.9,False
1571,955,9,2025-01-04,6364.74,False
1572,661,2,2025-01-03,5331.16,False
1573,822,15,2025-01-07,0.0,False
1574,422,38,2025-01-03,14222.24,False
1575,498,38,2025-01-06,9905.26,False
1576,456,30,2025-01-03,10513.58,False
1577,314,11,2025-01-07,8595.32,False
1578,995,19,2025-01-07,4048.11,False
1579,292,30,2025-01-02,12713.6,False
1580,549,19,2025-01-02,9355.73,False
1581,710,43,2025-01-07,14603.45,False
1582,43,21,2025-01-05,2471.58,False
1583,189,14,2025-01-05,2071.81,False
1584,353,10,2025-01-03,10665.59,False
1585,547,20,2025-01-01,6836.75,False
1586,512,50,2025-01-02,13822.42,False
1587,160,1,2025-01-06,14227.28,False
1588,663,46,2025-01-03,8282.95,False
1589,967,49,2025-01-05,7213.88,False
1590,747,29,2025-01-03,10069.94,False
1591,922,3,2025-01-02,10399.38,False
1592,26,26,2025-01-05,10234.52,False
1593,95,21,2025-01-01,12644.98,False
1594,540,15,2025-01-07,9200.64,False
1595,24,6,2025-01-05,14047.84,False
1596,981,6,2025-01-05,12771.88,False
1597,618,39,2025-01-05,6037.47,False
1598,370,26,2025-01-02,14162.35,False
1599,396,24,2025-01-01,10796.26,False
1600,457,36,2025-01-01,4412.83,False
1601,760,27,2025-01-07,3392.29,False
1602,746,28,2025-01-06,6749.06,False
1603,602,39,2025-01-01,13467.15,False
1604,889,34,2025-01-03,2325.86,False
1605,775,25,2025-01-01,1178.51,False
1606,280,27,2025-01-02,297.96,False
1607,774,9,2025-01-02,8426.04,False
1608,568,32,2025-01-01,2952.89,False
1609,600,20,2025-01-04,12377.43,False
1610,28,1,2025-01-02,8477.36,False
1611,855,41,2025-01-04,4087.62,False
1612,295,27,2025-01-02,2037.82,False
1613,251,2,2025-01-01,7479.92,False
1614,994,5,2025-01-05,11517.83,False
1615,580,28,2025-01-07,11234.37,False
1616,998,45,2025-01-07,4017.09,False
1617,590,2,2025-01-07,1969.84,False
1618,150,21,2025-01-04,4041.15,False
1619,168,4,2025-01-03,13199.1,False
1620,979,23,2025-01-01,5545.22,False
1621,959,5,2025-01-05,4489.87,False
1622,784,7,2025-01-05,3068.46,False
1623,894,21,2025-01-07,11338.9,False
1624,278,44,2025-01-06,12705.92,False
1625,594,23,2025-01-07,10387.53,False
1626,289,24,2025-01-07,2327.02,False
1627,933,11,2025-01-01,7376.51,False
1628,852,13,2025-01-07,3424.57,False
1629,852,34,2025-01-07,13476.44,False
1630,775,8,2025-01-04,8075.02,False
1631,839,9,2025-01-01,7015.27,False
1632,372,9,2025-01-07,7296.87,False
1633,536,49,2025-01-03,6740.68,False
1634,763,8,2025-01-02,2748.67,False
1635,705,15,2025-01-03,2104.97,False
1636,81,28,2025-01-06,2055.09,False
1637,20,50,2025-01-04,11492.75,False
1638,111,3,2025-01-07,0.0,False
1639,481,8,2025-01-03,9964.87,False
1640,11,49,2025-01-01,840.57,False
1641,211,38,2025-01-02,11779.09,False
1642,93,10,2025-01-07,2934.77,False
1643,594,23,2025-01-03,11243.73,False
1644,747,40,2025-01-02,2576.25,False
1645,840,38,2025-01-07,7672.66,False
1646,197,19,2025-01-02,406.97,False
1647,997,47,2025-01-01,13544.57,False
1648,872,46,2025-01-04,13878.64,False
1649,451,44,2025-01-01,5623.65,False
1650,389,28,2025-01-02,2876.56,False
1651,780,21,2025-01-01,7810.91,False
1652,508,49,2025-01-03,7095.35,False
1653,42,6,2025-01-03,10630.02,False
1654,468,39,2025-01-06,7506.95,False
1655,455,15,2025-01-05,4817.7,False
1656,439,13,2025-01-07,6227.78,False
1657,488,44,2025-01-03,1230.22,False
1658,504,44,2025-01-01,2853.6,False
1659,693,6,2025-01-01,6066.27,False
1660,605,7,2025-01-06,2321.84,False
1661,67,24,2025-01-02,13894.3,False
1662,414,8,2025-01-02,5211.75,False
1663,286,49,2025-01-06,12604.02,False
1664,775,42,2025-01-04,11536.39,False
1665,973,26,2025-01-04,5470.24,False
1666,466,7,2025-01-01,7768.93,False
1667,644,9,2025-01-01,3910.21,False
1668,70,32,2025-01-06,1674.13,False
1669,620,44,2025-01-03,595.88,False
1670,99,49,2025-01-01,2460.5,False
1671,505,30,2025-01-02,9983.99,False
1672,517,17,2025-01-05,4544.73,False
1673,560,2,2025-01-07,5285.51,False
1674,937,8,2025-01-04,667.66,False
1675,454,30,2025-01-01,6861.71,False
1676,882,50,2025-01-03,686.32,False
1677,442,9,2025-01-03,13293.56,False
1678,113,37,2025-01-06,10792.7,False
1679,553,37,2025-01-04,7460.19,False
1680,519,4,2025-01-04,7243.48,False
1681,387,40,2025-01-06,4098.19,False
1682,329,4,2025-01-01,5420.9,False
1683,376,23,2025-01-07,8938.86,False
1684,913,41,2025-01-03,0.0,False
1685,366,27,2025-01-03,5832.49,False
1686,241,42,2025-01-03,1035.45,False
1687,68,20,2025-01-01,8969.47,False
1688,334,3,2025-01-04,5196.4,False
1689,528,27,2025-01-03,9934.96,False
1690,23,21,2025-01-04,501.95,False
1691,101,32,2025-01-01,8641.23,False
1692,509,33,2025-01-07,10424.79,False
1693,630,20,2025-01-03,11520.58,False
1694,651,5,2025-01-07,14547.53,False
1695,272,4,2025-01-03,12784.95,False
1696,232,40,2025-01-06,14944.17,False
1697,593,7,2025-01-05,14377.53,False
1698,821,34,2025-01-04,5185.2,False
1699,79,42,2025-01-07,6521.17,False
1700,444,43,2025-01-05,4667.34,False
1701,258,40,2025-01-05,4837.62,False
1702,185,2,2025-01-06,6907.78,False
1703,591,32,2025-01-02,10609.31,False
1704,961,30,2025-01-03,9979.93,False
1705,630,50,2025-01-04,14070.01,False
1706,62,34,2025-01-02,14032.61,False
1707,155,48,2025-01-06,5591.27,False
1708,421,21,2025-01-07,11529.85,False
1709,209,27,2025-01-03,12487.17,False
1710,263,44,2025-01-05,12390.92,False
1711,154,13,2025-01-01,3694.72,False
1712,476,32,2025-01-05,3834.68,False
1713,928,3,2025-01-02,14871.14,False
1714,265,18,2025-01-06,2558.51,False
1715,44,47,2025-01-04,8350.45,False
1716,919,6,2025-01-03,11777.06,False
1717,923,27,2025-01-03,9103.68,False
1718,407,47,2025-01-07,10140.75,False
1719,753,33,2025-01-01,2280.29,False
1720,973,50,2025-01-05,7924.97,False
1721,244,39,2025-01-01,3926.76,False
1722,853,38,2025-01-06,11643.23,False
1723,242,28,2025-01-02,5971.27,False
1724,994,18,2025-01-04,2335.31,False
1725,58,32,2025-01-05,6243.96,False
1726,325,35,2025-01-04,5745.63,False
1727,285,10,2025-01-03,7227.84,False
1728,316,2,2025-01-06,7233.28,False
1729,862,48,2025-01-06,14508.72,False
1730,940,43,2025-01-02,12024.33,False
1731,655,45,2025-01-03,3944.15,False
1732,548,16,2025-01-07,13566.73,False
1733,984,26,2025-01-03,6747.56,False
1734,775,16,2025-01-03,4653.14,False
1735,938,29,2025-01-06,3313.72,False
1736,660,27,2025-01-07,4894.33,False
1737,843,50,2025-01-04,701.45,False
1738,862,22,2025-01-06,7172.15,False
1739,103,11,2025-01-06,6451.02,False
1740,431,39,2025-01-06,4062.36,False
1741,465,45,2025-01-01,12238.74,False
1742,189,41,2025-01-04,11477.24,False
1743,411,13,2025-01-06,11907.09,False
1744,114,11,2025-01-02,4722.1,False
1745,851,42,2025-01-07,7842.22,False
1746,421,21,2025-01-04,2125.38,False
1747,267,12,2025-01-06,7279.81,False
1748,289,13,2025-01-01,8976.7,False
1749,898,25,2025-01-07,6334.55,False
1750,971,2,2025-01-05,13288.25,False
1751,929,6,2025-01-04,9777.18,False
1752,173,4,2025-01-04,3134.34,False
1753,153,6,2025-01-03,9346.46,False
1754,15,46,2025-01-05,2717.82,False
1755,465,44,2025-01-04,6640.35,False
1756,196,18,2025-01-03,1953.98,False
1757,442,14,2025-01-05,11247.36,False
1758,745,44,2025-01-02,3390.39,False
1759,150,2,2025-01-03,6391.3,False
1760,462,16,2025-01-03,14646.7,False
1761,88,1,2025-01-04,8826.97,False
1762,710,26,2025-01-06,2171.43,False
1763,434,48,2025-01-05,3340.82,False
1764,61,4,2025-01-03,3992.14,False
1765,363,39,2025-01-06,13979.76,False
1766,767,3,2025-01-01,14514.71,False
1767,310,26,2025-01-06,3954.12,False
1768,573,3,2025-01-05,5689.34,False
1769,505,22,2025-01-04,2854.71,False
1770,544,28,2025-01-02,2152.41,False
1771,131,32,2025-01-07,4054.01,False
1772,370,28,2025-01-03,14605.9,False
1773,850,49,2025-01-03,13561.33,False
1774,169,21,2025-01-06,7851.2,False
1775,155,36,2025-01-07,14919.56,False
1776,451,4,2025-01-02,13858.22,False
1777,37,31,2025-01-03,2399.59,False
1778,119,32,2025-01-01,2620.61,False
1779,575,32,2025-01-04,6734.49,False
1780,888,10,2025-01-01,7496.23,False
1781,291,12,2025-01-07,5374.14,False
1782,280,37,2025-01-06,2690.77,False
1783,995,1,2025-01-05,8868.03,False
1784,943,5,2025-01-02,11549.34,False
1785,909,22,2025-01-01,11570.15,False
1786,125,26,2025-01-03,4407.36,False
1787,858,21,2025-01-02,8937.01,False
1788,725,43,2025-01-04,627.34,False
1789,609,43,2025-01-01,6920.02,False
1790,638,29,2025-01-03,0.0,False
1791,929,37,2025-01-02,14221.79,False
1792,660,19,2025-01-03,0.0,False
1793,561,39,2025-01-04,12012.58,False
1794,246,50,2025-01-07,1569.75,False
1795,214,11,2025-01-04,0.0,False
1796,771,42,2025-01-02,11736.49,False
1797,443,48,2025-01-07,1984.91,False
1798,618,9,2025-01-03,13841.16,False
1799,525,13,2025-01-04,10049.7,False
1800,275,37,2025-01-05,6792.55,False
1801,831,24,2025-01-05,6461.44,False
1802,96,3,2025-01-05,2958.07,False
1803,230,42,2025-01-06,5257.82,False
1804,540,41,2025-01-06,10761.81,False
1805,448,6,2025-01-07,7965.23,False
1806,131,44,2025-01-03,7268.65,False
1807,303,37,2025-01-01,12654.76,False
1808,526,7,2025-01-05,8354.72,False
1809,677,47,2025-01-05,6488.72,False
1810,600,6,2025-01-07,12229.81,False
1811,678,30,2025-01-02,7650.98,False
1812,47,6,2025-01-04,11835.42,False
1813,602,47,2025-01-04,13175.98,False
1814,828,17,2025-01-03,11408.84,False
1815,192,14,2025-01-02,14507.45,False
1816,266,44,2025-01-01,1357.66,False
1817,405,8,2025-01-01,6620.22,False
1818,709,26,2025-01-07,2741.68,False
1819,744,32,2025-01-03,9934.21,False
1820,370,45,2025-01-06,9353.79,False
1821,824,20,2025-01-01,14454.5,False
1822,115,2,2025-01-06,2051.32,False
1823,215,31,2025-01-06,14563.7,False
1824,863,41,2025-01-07,2348.28,False
1825,309,50,2025-01-04,11892.17,False
1826,120,11,2025-01-02,2392.85,False
1827,497,31,2025-01-01,11133.96,False
1828,207,19,2025-01-05,12924.99,False
1829,342,1,2025-01-01,12475.87,False
1830,426,32,2025-01-06,9530.07,False
1831,298,3,2025-01-04,8764.19,False
1832,743,40,2025-01-06,6115.27,False
1833,238,46,2025-01-01,13595.08,False
1834,324,36,2025-01-01,8018.97,False
1835,911,31,2025-01-01,4164.16,False
1836,356,29,2025-01-06,7522.87,False
1837,744,13,2025-01-04,6656.2,False
1838,225,38,2025-01-06,5288.94,False
1839,863,46,2025-01-06,5219.46,False
1840,741,46,2025-01-04,7133.32,False
1841,690,42,2025-01-06,14405.09,False
1842,995,11,2025-01-05,5531.78,False
1843,89,43,2025-01-04,3266.69,False
1844,621,32,2025-01-01,2110.63,False
1845,506,20,2025-01-02,11943.54,False
1846,19,23,2025-01-03,0.0,False
1847,848,33,2025-01-01,5484.25,False
1848,117,40,2025-01-02,12140.87,False
1849,265,22,2025-01-07,1986.18,False
1850,899,36,2025-01-03,0.0,False
1851,895,33,2025-01-05,13465.5,False
1852,949,29,2025-01-07,10108.39,False
1853,114,7,2025-01-07,6965.61,False
1854,971,7,2025-01-07,9236.47,False
1855,172,41,2025-01-01,8524.6,False
1856,161,47,2025-01-03,13088.87,False
1857,511,47,2025-01-07,10680.82,False
1858,343,9,2025-01-01,1669.55,False
1859,426,50,2025-01-07,12759.21,False
1860,486,22,2025-01-03,297.5,False
1861,382,46,2025-01-07,7674.34,False
1862,252,10,2025-01-07,6342.13,False
1863,234,9,2025-01-07,11351.91,False
1864,920,30,2025-01-07,6546.58,False
1865,967,2,2025-01-04,7839.1,False
1866,826,34,2025-01-01,2354.65,False
1867,791,11,2025-01-04,1454.72,False
1868,677,42,2025-01-02,1109.73,False
1869,647,46,2025-01-07,13557.16,False
1870,303,27,2025-01-04,9973.35,False
1871,895,20,2025-01-06,13309.59,False
1872,9,18,2025-01-05,11191.92,False
1873,414,29,2025-01-06,9233.94,False
1874,808,40,2025-01-06,3235.98,False
1875,832,42,2025-01-04,6743.73,False
1876,87,3,2025-01-05,11675.92,False
1877,758,9,2025-01-05,5150.5,False
1878,96,33,2025-01-05,14880.47,False
1879,651,11,2025-01-01,4821.34,False
1880,607,17,2025-01-02,612.79,False
1881,433,33,2025-01-01,12516.99,False
1882,266,41,2025-01-05,11033.4,False
1883,667,8,2025-01-04,0.0,False
1884,465,22,2025-01-02,4609.82,False
1885,580,46,2025-01-06,12119.74,False
1886,240,23,2025-01-03,10049.7,False
1887,733,37,2025-01-06,4411.13,False
1888,756,16,2025-01-01,2271.58,False
1889,843,50,2025-01-03,5052.14,False
1890,436,27,2025-01-01,6923.78,False
1891,134,31,2025-01-02,1565.28,False
1892,539,26,2025-01-05,6803.23,False
1893,893,17,2025-01-05,8472.73,False
1894,451,45,2025-01-04,7582.64,False
1895,167,10,2025-01-05,11029.41,False
1896,133,46,2025-01-05,2081.43,False
1897,218,30,2025-01-04,12976.42,False
1898,573,24,2025-01-01,682.59,False
1899,124,24,2025-01-05,9103.68,False
1900,121,24,2025-01-03,4485.94,False
1901,498,2,2025-01-07,14867.1,False
1902,432,4,2025-01-03,2314.47,False
1903,839,48,2025-01-04,13358.05,False
1904,70,3,2025-01-04,230.87,False
1905,464,22,2025-01-07,7321.41,False
1906,854,39,2025-01-02,5784.12,False
1907,472,49,2025-01-04,11476.88,False
1908,746,21,2025-01-01,10074.87,False
1909,420,25,2025-01-02,12037.21,False
1910,47,43,2025-01-04,13523.62,False
1911,887,11,2025-01-06,11091.51,False
1912,791,46,2025-01-03,567.1,False
1913,573,6,2025-01-02,8503.46,False
1914,776,4,2025-01-05,14336.49,False
1915,515,2,2025-01-01,7921.96,False
1916,986,2,2025-01-03,9942.17,False
1917,723,38,2025-01-04,11844.0,False
1918,329,26,2025-01-05,1452.79,False
1919,24,22,2025-01-04,865.76,False
1920,541,21,2025-01-04,0.0,False
1921,102,35,2025-01-02,4006.23,False
1922,787,6,2025-01-02,4423.21,False
1923,174,4,2025-01-05,4740.55,False
1924,731,4,2025-01-03,14424.63,False
1925,423,21,2025-01-03,5971.11,False
1926,124,4,2025-01-02,5757.59,False
1927,243,32,2025-01-05,3746.42,False
1928,118,18,2025-01-01,11335.37,False
1929,68,31,2025-01-01,4911.38,False
1930,908,2,2025-01-03,6230.91,False
1931,104,16,2025-01-07,8400.31,False
1932,312,37,2025-01-04,8409.67,False
1933,513,14,2025-01-07,6800.54,False
1934,173,16,2025-01-05,14525.09,False
1935,569,29,2025-01-01,14298.67,False
1936,850,40,2025-01-03,214.82,False
1937,62,31,2025-01-03,9865.27,False
1938,390,23,2025-01-07,9048.44,False
1939,523,19,2025-01-01,9556.66,False
1940,72,20,2025-01-01,2588.96,False
1941,144,47,2025-01-05,6050.51,False
1942,216,40,2025-01-05,14982.55,False
1943,699,22,2025-01-06,14369.77,False
1944,464,18,2025-01-02,4068.14,False
1945,216,30,2025-01-05,10001.7,False
1946,137,42,2025-01-01,5061.17,False
1947,10,44,2025-01-02,9210.04,False
1948,721,32,2025-01-07,6314.81,False
1949,898,42,2025-01-06,6013.31,False
1950,853,43,2025-01-04,0.0,False
1951,833,25,2025-01-07,10149.24,False
1952,860,50,2025-01-07,9099.4,False
1953,474,24,2025-01-02,10516.05,False
1954,21,49,2025-01-03,6779.75,False
1955,197,6,2025-01-07,10272.2,False
1956,736,15,2025-01-02,9278.95,False
1957,38,18,2025-01-04,14705.76,False
1958,215,1,2025-01-02,13586.71,False
1959,114,18,2025-01-05,14767.1,False
1960,199,43,2025-01-06,7604.82,False
1961,579,12,2025-01-01,8572.46,False
1962,131,17,2025-01-05,8904.84,False
1963,747,18,2025-01-02,12861.09,False
1964,994,45,2025-01-06,0.0,False
1965,574,30,2025-01-01,8087.53,False
1966,966,42,2025-01-01,14080.78,False
1967,865,27,2025-01-03,12837.13,False
1968,508,24,2025-01-05,2001.42,False
1969,230,4,2025-01-03,11433.52,False
1970,324,1,2025-01-04,13792.19,False
1971,586,2,2025-01-06,3080.2,False
1972,981,5,2025-01-02,3539.29,False
1973,65,41,2025-01-06,3113.78,False
1974,828,2,2025-01-05,1631.55,False
1975,861,17,2025-01-02,11998.87,False
1976,349,4,2025-01-07,1796.04,False
1977,967,5,2025-01-07,5137.11,False
1978,98,41,2025-01-04,9079.48,False
1979,63,3,2025-01-04,8768.23,False
1980,67,9,2025-01-01,4836.54,False
1981,309,40,2025-01-06,13802.91,False
1982,58,36,2025-01-01,6591.22,False
1983,99,40,2025-01-07,4564.77,False
1984,807,43,2025-01-05,6284.4,False
1985,815,28,2025-01-05,356.98,False
1986,961,44,2025-01-07,9364.61,False
1987,602,13,2025-01-01,584.39,False
1988,70,38,2025-01-07,1719.81,False
1989,130,41,2025-01-05,12643.54,False
1990,743,40,2025-01-04,3993.03,False
1991,46,4,2025-01-02,2951.67,False
1992,983,42,2025-01-07,4812.67,False
1993,555,50,2025-01-02,5494.61,False
1994,352,19,2025-01-03,2381.65,False
1995,674,44,2025-01-02,14560.01,False
1996,856,36,2025-01-07,1048.3,False
1997,1000,13,2025-01-06,1008.19,False
1998,350,13,2025-01-06,13645.8,False
1999,479,39,2025-01-06,7240.73,False
2000,987,22,2025-01-05,5100.95,False
2001,108,30,2025-01-07,4634.55,False
2002,943,1,2025-01-06,13676.04,False
2003,639,14,2025-01-02,3500.77,False
2004,835,22,2025-01-07,7315.04,False
2005,189,1,2025-01-03,11153.2,False
2006,569,8,2025-01-02,346.4,False
2007,600,49,2025-01-03,4500.53,False
2008,203,19,2025-01-02,0.0,False
2009,179,22,2025-01-07,3440.39,False
2010,23,12,2025-01-07,8406.67,False
2011,852,44,2025-01-02,4074.47,False
2012,114,22,2025-01-02,5808.06,False
2013,829,24,2025-01-06,4715.07,False
2014,819,40,2025-01-04,2736.13,False
2015,148,9,2025-01-07,13200.14,False
2016,712,24,2025-01-03,3006.69,False
2017,251,3,2025-01-07,9073.33,False
2018,549,19,2025-01-07,9317.21,False
2019,645,18,2025-01-07,2398.79,False
2020,599,32,2025-01-02,2071.59,False
2021,810,43,2025-01-05,10964.02,False
2022,770,42,2025-01-07,1160.12,False
2023,476,12,2025-01-03,7735.55,False
2024,495,46,2025-01-04,10744.81,False
2025,654,38,2025-01-06,7211.62,False
2026,208,29,2025-01-07,741.75,False
2027,436,25,2025-01-05,3668.89,False
2028,261,36,2025-01-01,2526.7,False
2029,456,34,2025-01-03,2188.09,False
2030,525,40,2025-01-03,0.0,False
2031,419,24,2025-01-07,6506.31,False
2032,26,12,2025-01-04,7563.64,False
2033,368,6,2025-01-03,3660.1,False
2034,660,6,2025-01-07,12670.53,False
2035,122,5,2025-01-03,4291.09,False
2036,202,44,2025-01-03,766.56,False
2037,787,44,2025-01-07,3900.35,False
2038,142,49,2025-01-06,4262.08,False
2039,9,50,2025-01-03,11149.35,False
2040,414,26,2025-01-07,4371.31,False
2041,484,42,2025-01-05,8783.32,False
2042,887,26,2025-01-02,14841.26,False
2043,486,15,2025-01-05,3558.51,False
2044,480,47,2025-01-07,8887.65,False
2045,321,13,2025-01-04,7028.74,False
2046,215,29,2025-01-04,11597.94,False
2047,143,37,2025-01-07,0.0,False
2048,10,32,2025-01-07,2099.52,False
